C�DIGO;C�DIGO �RG�O;ANO M�S;C�DIGO RUBRICA;DESC RUBRICA;N�MERO SEQUENCIAL;VALOR;REND/DESC/TOTAL:
2;57202;199508;98002;CONT. PLANO SEGURIDADE SOCIAL;0;651,27;2
2;57202;199508;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1732;2
2;57202;199508;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1057,64;2
2;57202;199508;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1732;1
2;57202;199508;99997;TOTAL BRUTO;0;7505,49;3
2;57202;199508;99998;TOTAL DESCONTO;0;3695,24;3
2;57202;199508;99999;TOTAL LIQUIDO;0;3810,25;3
2;57202;199509;78;PARC INCORPORADA LEI 6732/79;1;184,72;1
2;57202;199509;188;REPR.MENSAL DEC LEI 2333/87 AT;1;524,3;1
2;57202;199509;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199509;13;ANUENIO - ART.244, LEI 8112/90;1;173,01;1
2;57202;199509;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199509;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199509;30065;ANPPREV - MENSALIDADE;6;92,39;2
2;57202;199509;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199509;13;ANUENIO - ART.244, LEI 8112/90;0;173,01;1
2;57202;199509;92;SALARIO FAMILIA;0;0,15;1
2;57202;199509;98002;CONT. PLANO SEGURIDADE SOCIAL;0;651,27;2
2;57202;199509;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1732;2
2;57202;199509;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1057,64;2
2;57202;199509;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1732;1
2;57202;199509;99997;TOTAL BRUTO;0;7505,49;3
2;57202;199509;99998;TOTAL DESCONTO;0;3695,24;3
2;57202;199509;99999;TOTAL LIQUIDO;0;3810,25;3
2;57202;199510;78;PARC INCORPORADA LEI 6732/79;1;184,72;1
2;57202;199510;188;REPR.MENSAL DEC LEI 2333/87 AT;1;524,3;1
2;57202;199510;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199510;13;ANUENIO - ART.244, LEI 8112/90;1;173,01;1
2;57202;199510;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199510;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199510;30065;ANPPREV - MENSALIDADE;6;92,39;2
2;57202;199510;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199510;13;ANUENIO - ART.244, LEI 8112/90;0;173,01;1
2;57202;199510;92;SALARIO FAMILIA;0;0,15;1
2;57202;199510;98002;CONT. PLANO SEGURIDADE SOCIAL;0;651,27;2
2;57202;199510;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1732;2
2;57202;199510;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1026,35;2
2;57202;199510;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1732;1
2;57202;199510;99997;TOTAL BRUTO;0;7505,49;3
2;57202;199510;99998;TOTAL DESCONTO;0;3663,95;3
2;57202;199510;99999;TOTAL LIQUIDO;0;3841,54;3
2;57202;199511;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199511;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199511;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199511;30065;ANPPREV - MENSALIDADE;2;92,39;2
2;57202;199511;719;VANT. ART.5 MP.925/95_- AT;1;524,3;1
2;57202;199511;13;ANUENIO - ART.244, LEI 8112/90;1;173,01;1
2;57202;199511;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199511;723;2. DECIMO - MP 1160/95  ATIVO;6;73,36;1
2;57202;199511;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199511;13;ANUENIO - ART.244, LEI 8112/90;0;173,01;1
2;57202;199511;92;SALARIO FAMILIA;0;0,15;1
2;57202;199511;98002;CONT. PLANO SEGURIDADE SOCIAL;0;653,54;2
2;57202;199511;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1680,09;2
2;57202;199511;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1046,42;2
2;57202;199511;177;ADIANT.GRATIF.NATALINA/ATIVO;0;1413,43;2
2;57202;199511;176;GRATIFICACAO NATALINA;0;5718,87;1
2;57202;199511;99003;IRRF - 13  SAL./GRAT.NATALINA;0;1200,74;2
2;57202;199511;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1680,09;1
2;57202;199511;99997;TOTAL BRUTO;0;13191,34;3
2;57202;199511;99998;TOTAL DESCONTO;0;6248,55;3
2;57202;199511;99999;TOTAL LIQUIDO;0;6942,79;3
2;57202;199512;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199512;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199512;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199512;719;VANT. ART.5 MP.925/95_- AT;1;524,3;1
2;57202;199512;13;ANUENIO - ART.244, LEI 8112/90;1;173,01;1
2;57202;199512;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199512;130;RENDIMENTO PASEP;5;96,25;1
2;57202;199512;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199512;13;ANUENIO - ART.244, LEI 8112/90;0;178,26;1
2;57202;199512;92;SALARIO FAMILIA;0;0,15;1
2;57202;199512;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199512;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1715,66;2
2;57202;199512;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1030,64;2
2;57202;199512;176;GRATIFICACAO NATALINA;0;5,25;1
2;57202;199512;99003;IRRF - 13  SAL./GRAT.NATALINA;0;1,4;2
2;57202;199512;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1715,66;1
2;57202;199512;220;FERIAS - ADICIONAL 1/3;9;1908,04;1
2;57202;199512;177;ADIANT.GRATIF.NATALINA/ATIVO;9;2862,06;1
2;57202;199512;99004;IRRF - FERIAS;0;58,27;2
2;57202;199512;99997;TOTAL BRUTO;0;12311,53;3
2;57202;199512;99998;TOTAL DESCONTO;0;3612,65;3
2;57202;199512;99999;TOTAL LIQUIDO;0;8698,88;3
2;57202;199601;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199601;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199601;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199601;719;VANT. ART.5 MP.925/95_- AT;1;524,3;1
2;57202;199601;13;ANUENIO - ART.244, LEI 8112/90;1;173,01;1
2;57202;199601;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199601;8848;MS 9519869-0 17VF/DF AB PEC AT;1;2544,05;1
2;57202;199601;30065;ANPPREV - MENSALIDADE;9;254,4;2
2;57202;199601;8848;MS 9519869-0 17VF/DF AB PEC AT;2;2544,05;1
2;57202;199601;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199601;13;ANUENIO - ART.244, LEI 8112/90;0;178,26;1
2;57202;199601;92;SALARIO FAMILIA;0;0,15;1
2;57202;199601;220;FERIAS - ADICIONAL 1/3;9;1908,04;1
2;57202;199601;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199601;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1717,23;2
2;57202;199601;99001;IMPOSTO DE RENDA RETIDO FONTE;0;861,49;2
2;57202;199601;99004;IRRF - FERIAS;0;1250,35;2
2;57202;199601;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1717,23;1
2;57202;199601;99997;TOTAL BRUTO;0;14437,64;3
2;57202;199601;99998;TOTAL DESCONTO;0;4890,15;3
2;57202;199601;99999;TOTAL LIQUIDO;0;9547,49;3
2;57202;199602;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199602;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199602;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199602;719;VANT. ART.5 MP.925/95_- AT;1;524,3;1
2;57202;199602;13;ANUENIO - ART.244, LEI 8112/90;1;173,01;1
2;57202;199602;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199602;30658;GEAP - PREVIDENCIA;1;68,38;2
2;57202;199602;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199602;13;ANUENIO - ART.244, LEI 8112/90;0;178,26;1
2;57202;199602;92;SALARIO FAMILIA;0;0,15;1
2;57202;199602;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199602;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1717,23;2
2;57202;199602;99001;IMPOSTO DE RENDA RETIDO FONTE;0;932,34;2
2;57202;199602;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1717,23;1
2;57202;199602;99997;TOTAL BRUTO;0;7441,50;3
2;57202;199602;99998;TOTAL DESCONTO;0;3524,63;3
2;57202;199602;99999;TOTAL LIQUIDO;0;3916,87;3
2;57202;199603;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199603;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199603;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199603;719;VANT. ART.5 MP.925/95_- AT;1;524,3;1
2;57202;199603;13;ANUENIO - ART.244, LEI 8112/90;1;173,01;1
2;57202;199603;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199603;30658;GEAP - PREVIDENCIA;1;68,38;2
2;57202;199603;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199603;13;ANUENIO - ART.244, LEI 8112/90;0;178,26;1
2;57202;199603;92;SALARIO FAMILIA;0;0,15;1
2;57202;199603;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199603;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1717,23;2
2;57202;199603;99001;IMPOSTO DE RENDA RETIDO FONTE;0;932,34;2
2;57202;199603;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1717,23;1
2;57202;199603;99997;TOTAL BRUTO;0;7441,50;3
2;57202;199603;99998;TOTAL DESCONTO;0;3524,63;3
2;57202;199603;99999;TOTAL LIQUIDO;0;3916,87;3
2;57202;199604;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199604;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199604;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199604;719;VANT. ART.5 MP.925/95_- AT;1;524,3;1
2;57202;199604;13;ANUENIO - ART.244, LEI 8112/90;1;173,01;1
2;57202;199604;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199604;30658;GEAP - PREVIDENCIA;1;68,38;2
2;57202;199604;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199604;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199604;92;SALARIO FAMILIA;0;0,15;1
2;57202;199604;73359;REFEICAO/ALIMENTACAO;0;17,6;2
2;57202;199604;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199604;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1718,8;2
2;57202;199604;99001;IMPOSTO DE RENDA RETIDO FONTE;0;933,65;2
2;57202;199604;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1718,8;1
2;57202;199604;99997;TOTAL BRUTO;0;7448,31;3
2;57202;199604;99998;TOTAL DESCONTO;0;3545,11;3
2;57202;199604;99999;TOTAL LIQUIDO;0;3903,20;3
2;57202;199605;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199605;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199605;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199605;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199605;30658;GEAP - PREVIDENCIA;1;68,38;2
2;57202;199605;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199605;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199605;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199605;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199605;92;SALARIO FAMILIA;0;0,15;1
2;57202;199605;73359;REFEICAO/ALIMENTACAO;0;17,6;2
2;57202;199605;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199605;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1718,8;2
2;57202;199605;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,27;2
2;57202;199605;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1718,8;1
2;57202;199605;99997;TOTAL BRUTO;0;7458,80;3
2;57202;199605;99998;TOTAL DESCONTO;0;3547,73;3
2;57202;199605;99999;TOTAL LIQUIDO;0;3911,07;3
2;57202;199606;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199606;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199606;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199606;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199606;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199606;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199606;73359;REFEICAO/ALIMENTACAO;1;158,4;2
2;57202;199606;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199606;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199606;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199606;92;SALARIO FAMILIA;0;0,15;1
2;57202;199606;73359;REFEICAO/ALIMENTACAO;0;17,6;2
2;57202;199606;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199606;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199606;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,28;2
2;57202;199606;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199606;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199606;99998;TOTAL DESCONTO;0;3709,28;3
2;57202;199606;99999;TOTAL LIQUIDO;0;3752,67;3
2;57202;199607;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199607;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199607;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199607;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199607;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199607;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199607;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199607;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199607;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199607;92;SALARIO FAMILIA;0;0,15;1
2;57202;199607;73359;REFEICAO/ALIMENTACAO;0;17,6;2
2;57202;199607;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199607;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199607;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,27;2
2;57202;199607;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199607;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199607;99998;TOTAL DESCONTO;0;3550,87;3
2;57202;199607;99999;TOTAL LIQUIDO;0;3911,08;3
2;57202;199608;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199608;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199608;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199608;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199608;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199608;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199608;784;ADIC. T. SERVICO - DEFENSORIA;6;26,22;1
2;57202;199608;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199608;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199608;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199608;92;SALARIO FAMILIA;0;0,15;1
2;57202;199608;73359;REFEICAO/ALIMENTACAO;0;17,6;2
2;57202;199608;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199608;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199608;99001;IMPOSTO DE RENDA RETIDO FONTE;0;942,82;2
2;57202;199608;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199608;99997;TOTAL BRUTO;0;7488,17;3
2;57202;199608;99998;TOTAL DESCONTO;0;3557,42;3
2;57202;199608;99999;TOTAL LIQUIDO;0;3930,75;3
2;57202;199609;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199609;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199609;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199609;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199609;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199609;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199609;130;RENDIMENTO PASEP;5;109,98;1
2;57202;199609;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199609;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199609;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199609;92;SALARIO FAMILIA;0;0,15;1
2;57202;199609;73359;REFEICAO/ALIMENTACAO;0;17,6;2
2;57202;199609;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199609;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199609;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,28;2
2;57202;199609;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199609;99997;TOTAL BRUTO;0;7571,93;3
2;57202;199609;99998;TOTAL DESCONTO;0;3550,88;3
2;57202;199609;99999;TOTAL LIQUIDO;0;4021,05;3
2;57202;199610;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199610;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199610;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199610;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199610;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199610;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199610;30658;GEAP - PREVIDENCIA;3;68,42;2
2;57202;199610;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199610;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199610;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199610;92;SALARIO FAMILIA;0;0,15;1
2;57202;199610;73359;REFEICAO/ALIMENTACAO;0;17,6;2
2;57202;199610;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199610;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199610;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,27;2
2;57202;199610;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199610;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199610;99998;TOTAL DESCONTO;0;3619,29;3
2;57202;199610;99999;TOTAL LIQUIDO;0;3842,66;3
2;57202;199611;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199611;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199611;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199611;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199611;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199611;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199611;30658;GEAP - PREVIDENCIA;3;68,42;2
2;57202;199611;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199611;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199611;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199611;92;SALARIO FAMILIA;0;0,15;1
2;57202;199611;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199611;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199611;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,27;2
2;57202;199611;177;ADIANT.GRATIF.NATALINA/ATIVO;0;2862,06;2
2;57202;199611;176;GRATIFICACAO NATALINA;0;5739,85;1
2;57202;199611;99003;IRRF - 13  SAL./GRAT.NATALINA;0;1097,46;2
2;57202;199611;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199611;99997;TOTAL BRUTO;0;13201,80;3
2;57202;199611;99998;TOTAL DESCONTO;0;7561,21;3
2;57202;199611;99999;TOTAL LIQUIDO;0;5640,59;3
2;57202;199612;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199612;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199612;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199612;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199612;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199612;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199612;30658;GEAP - PREVIDENCIA;3;68,42;2
2;57202;199612;31000;GEAP - PLANO SAUDE - PARTIC.;1;42,58;2
2;57202;199612;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199612;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199612;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199612;92;SALARIO FAMILIA;0;0,15;1
2;57202;199612;220;FERIAS - ADICIONAL 1/3;9;1913,28;1
2;57202;199612;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199612;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199612;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,27;2
2;57202;199612;99004;IRRF - FERIAS;0;41,78;2
2;57202;199612;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199612;99997;TOTAL BRUTO;0;9375,23;3
2;57202;199612;99998;TOTAL DESCONTO;0;3686,05;3
2;57202;199612;99999;TOTAL LIQUIDO;0;5689,18;3
2;57202;199701;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199701;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199701;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199701;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199701;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199701;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199701;30658;GEAP - PREVIDENCIA;3;68,42;2
2;57202;199701;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199701;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199701;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199701;92;SALARIO FAMILIA;0;0,15;1
2;57202;199701;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199701;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199701;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,27;2
2;57202;199701;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199701;99997;TOTAL BRUTO;0;7461,95;3
2;57202;199701;99998;TOTAL DESCONTO;0;3601,69;3
2;57202;199701;99999;TOTAL LIQUIDO;0;3860,26;3
2;57202;199702;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199702;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199702;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199702;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199702;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199702;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199702;30658;GEAP - PREVIDENCIA;3;68,42;2
2;57202;199702;98002;CONT. PLANO SEGURIDADE SOCIAL;6;5,73;1
2;57202;199702;98002;CONT. PLANO SEGURIDADE SOCIAL;7;15,63;1
2;57202;199702;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199702;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199702;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199702;92;SALARIO FAMILIA;0;0,15;1
2;57202;199702;98002;CONT. PLANO SEGURIDADE SOCIAL;0;637,44;2
2;57202;199702;98012;DEVOLUCAO PLANO SEG.SOC - CPMF;0;0,67;1
2;57202;199702;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199702;99001;IMPOSTO DE RENDA RETIDO FONTE;0;943,43;2
2;57202;199702;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199702;99997;TOTAL BRUTO;0;7483,98;3
2;57202;199702;99998;TOTAL DESCONTO;0;3601,55;3
2;57202;199702;99999;TOTAL LIQUIDO;0;3882,43;3
2;57202;199703;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;4194;1
2;57202;199703;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
2;57202;199703;30065;ANPPREV - MENSALIDADE;1;41,94;2
2;57202;199703;723;2. DECIMO - MP 1160/95  ATIVO;1;130,25;1
2;57202;199703;30658;GEAP - PREVIDENCIA;1;68,37;2
2;57202;199703;12;ADIC TEMPO SERVICO RM JURIDICO;1;183,5;1
2;57202;199703;30658;GEAP - PREVIDENCIA;3;68,42;2
2;57202;199703;1;VENCIMENTO BASICO;0;524,3;1
2;57202;199703;13;ANUENIO - ART.244, LEI 8112/90;0;183,5;1
2;57202;199703;188;REPR.MENSAL DEC LEI 2333/87 AT;0;524,3;1
2;57202;199703;92;SALARIO FAMILIA;0;0,15;1
2;57202;199703;98002;CONT. PLANO SEGURIDADE SOCIAL;0;644,74;2
2;57202;199703;98012;DEVOLUCAO PLANO SEG.SOC - CPMF;0;0,67;1
2;57202;199703;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;2
2;57202;199703;99001;IMPOSTO DE RENDA RETIDO FONTE;0;936,28;2
2;57202;199703;743;ADIANT.REMUN.MP1684-48/98 - AT;0;1721,95;1
2;57202;199703;99997;TOTAL BRUTO;0;7462,62;3
2;57202;199703;99998;TOTAL DESCONTO;0;3601,70;3
2;57202;199703;99999;TOTAL LIQUIDO;0;3860,92;3
